rendering_order,tag,attributes,text_context,depth,parent_index,parent_tag,text_length,sibling_index,link,children_count,same_tag_sibling_count,same_text_sibling_count,has_link,link_is_absolute,parent_has_link,is_leaf,word_count,letter_ratio,digit_ratio,whitespace_ratio,contains_date,contains_time,starts_with_digit,ends_with_digit,attribute_count,has_class,has_id,attr_has_word_name,attr_has_word_date,attr_has_word_time,attr_has_word_location,attr_has_word_link,text_has_word_name,text_has_word_date,text_word_time,text_word_description,text_word_location,text_word_am,text_word_pm,label,event_id,source,bio,in_event,start_event,is_synthetic
20,Li,class:nav-item,sort by,5,19,Nav,7,1,,0,0,0,0,0,0,1,2,0.8571428571428571,0.0,0.14285714285714285,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_namefirst_007,0,0,0,True
21,Span,class:nav-item,bookmark,3,20,Footer,8,0,,0,8,0,0,0,0,1,1,1.0,0.0,0.0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_namefirst_007,0,0,0,True
22,P,class:event-field-namelink,summit university,6,21,Ul,17,0,,0,13,0,1,1,0,1,2,1.0,0.0,0.058823529411764705,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,NameLink,2.0,synth_namefirst_007,1,1,1,True
23,Span,class:event-field-datetime,"wednesday, october 8th",5,22,Div,22,1,,0,12,0,0,0,0,1,3,0.9090909090909091,0.045454545454545456,0.09090909090909091,1,0,0,0,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,DateTime,2.0,synth_namefirst_007,2,1,0,True
24,Div,class:event-field-location,hillcrest academy gymnasium,4,23,Section,27,2,,0,3,0,0,0,0,1,3,1.0,0.0,0.07407407407407407,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Location,2.0,synth_namefirst_007,2,1,0,True
25,Div,class:nav-item,learn more,8,24,Header,10,1,,0,5,0,0,0,0,1,2,0.9,0.0,0.1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_namefirst_007,0,0,0,True
26,Div,class:nav-item,share this page,7,25,Nav,15,0,,0,3,0,0,0,0,1,3,0.8666666666666667,0.0,0.13333333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_namefirst_007,0,0,0,True
27,Li,class:nav-item,donate,8,26,Div,6,1,,0,3,0,0,0,0,1,1,1.0,0.0,0.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_namefirst_007,0,0,0,True
28,Span,class:nav-item,header,8,27,Div,6,1,,0,4,0,0,0,0,1,1,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_namefirst_007,0,0,0,True
29,Li,class:nav-item,navigation,3,28,Header,10,0,,0,7,0,0,0,0,1,1,1.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_namefirst_007,0,0,0,True
30,Li,class:nav-item,about,7,29,Nav,5,0,,0,4,0,0,0,0,1,1,1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_namefirst_007,0,0,0,True
31,Div,class:event-field-namelink,ridgemont high school,6,30,Table,21,0,,0,7,0,1,1,0,1,3,1.0,0.0,0.09523809523809523,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,NameLink,3.0,synth_namefirst_007,1,1,1,True
32,P,class:event-field-datetime,4/7/26,5,31,Div,6,1,,0,11,0,0,0,0,1,1,0.0,0.6666666666666666,0.0,1,0,1,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,DateTime,3.0,synth_namefirst_007,2,1,0,True
33,Td,class:event-field-location,riverside conference center,5,32,Div,27,2,,0,11,0,0,0,0,1,3,1.0,0.0,0.07407407407407407,0,0,0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Location,3.0,synth_namefirst_007,2,1,0,True
34,A,class:nav-item,resources,6,33,Nav,9,3,,0,1,0,0,0,0,1,1,1.0,0.0,0.0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_namefirst_007,0,0,0,True
35,Span,class:nav-item,join,6,34,Nav,4,0,,0,0,0,0,0,0,1,1,1.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_namefirst_007,0,0,0,True
36,A,class:nav-item,past events,4,35,Nav,11,0,,0,4,0,0,0,0,1,2,0.9090909090909091,0.0,0.09090909090909091,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_namefirst_007,0,0,0,True
37,Nav,class:nav-item,back to top,3,36,Header,11,3,,0,1,0,0,0,0,1,3,0.8181818181818182,0.0,0.18181818181818182,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_namefirst_007,0,0,0,True
38,A,class:nav-item,volunteer,3,37,Footer,9,3,,0,6,0,0,0,0,1,1,1.0,0.0,0.0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_namefirst_007,0,0,0,True
0,A,class:nav-item,terms of use,8,-1,Footer,12,3,,0,5,0,0,0,0,1,3,0.8333333333333334,0.0,0.16666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_namefirst_008,0,0,0,True
1,P,class:nav-item,view all events,4,0,Header,15,2,,0,1,0,0,0,0,1,3,0.8666666666666667,0.0,0.13333333333333333,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_namefirst_008,0,0,0,True
2,Div,class:nav-item,join,5,1,Footer,4,4,,0,6,0,0,0,0,1,1,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_namefirst_008,0,0,0,True
3,Header,class:nav-item,for more information contact,3,2,Div,28,1,,0,5,0,0,0,0,1,4,0.8928571428571429,0.0,0.10714285714285714,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_namefirst_008,0,0,0,True
4,Span,class:nav-item,bookmark,4,3,Footer,8,3,,0,4,0,0,0,0,1,1,1.0,0.0,0.0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_namefirst_008,0,0,0,True
5,Nav,class:nav-item,page 1 of 3,7,4,Nav,11,4,,0,1,0,0,0,0,1,4,0.5454545454545454,0.18181818181818182,0.2727272727272727,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_namefirst_008,0,0,0,True
6,Li,class:nav-item,check back for updates,6,5,Footer,22,4,,0,8,0,0,0,0,1,4,0.8636363636363636,0.0,0.13636363636363635,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_namefirst_008,0,0,0,True
7,Span,class:event-field-name,millbrook college,7,6,Div,17,0,,0,9,0,0,0,0,1,2,1.0,0.0,0.058823529411764705,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Name,0.0,synth_namefirst_008,1,1,1,True
8,Span,class:event-field-date,"sep 23, 2026",5,7,Table,12,1,,0,6,0,0,0,0,1,3,0.4166666666666667,0.5,0.16666666666666666,1,0,0,0,4,1,0,0,1,0,0,0,0,1,0,0,0,0,0,Date,0.0,synth_namefirst_008,2,1,0,True
9,Div,class:event-field-starttime,7pm,4,8,Ul,3,2,,0,12,0,0,0,0,1,1,0.6666666666666666,0.3333333333333333,0.0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,StartTime,0.0,synth_namefirst_008,2,1,0,True
10,Li,class:event-field-endtime,1:00pm,6,9,Section,6,3,,0,10,0,0,0,0,1,1,0.3333333333333333,0.5,0.0,0,1,0,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,1,EndTime,0.0,synth_namefirst_008,2,1,0,True
11,Li,class:event-field-location,riverside conference center,7,10,Div,27,4,,0,9,0,0,0,0,1,3,1.0,0.0,0.07407407407407407,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Location,0.0,synth_namefirst_008,2,1,0,True
12,Div,class:event-field-description,dress business casual,6,11,Section,21,5,,0,2,0,0,0,0,1,3,1.0,0.0,0.09523809523809523,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Description,0.0,synth_namefirst_008,2,1,0,True
13,Div,class:nav-item,showing 1-10 of 30,5,12,Footer,18,2,,0,5,0,0,0,0,1,4,0.5,0.2777777777777778,0.16666666666666666,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_namefirst_008,0,0,0,True
14,Span,class:nav-item,resources,4,13,Header,9,0,,0,1,0,0,0,0,1,1,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_namefirst_008,0,0,0,True
15,Span,class:nav-item,search,3,14,Nav,6,2,,0,5,0,0,0,0,1,1,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_namefirst_008,0,0,0,True
16,Li,class:nav-item,learn more,8,15,Div,10,4,,0,0,0,0,0,0,1,2,0.9,0.0,0.1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_namefirst_008,0,0,0,True
17,A,class:nav-item,twitter,7,16,Footer,7,1,,0,3,0,0,0,0,1,1,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_namefirst_008,0,0,0,True
18,A,class:nav-item,this event has passed,6,17,Div,21,2,,0,0,0,0,0,0,1,4,0.8571428571428571,0.0,0.14285714285714285,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_namefirst_008,0,0,0,True
19,Div,class:event-field-name,sunset high school,4,18,Div,18,0,,0,3,0,0,0,0,1,3,1.0,0.0,0.1111111111111111,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Name,1.0,synth_namefirst_008,1,1,1,True
20,Li,class:event-field-date,"sunday, july 20th",6,19,Table,17,1,,0,12,0,0,0,0,1,3,0.8235294117647058,0.11764705882352941,0.11764705882352941,1,0,0,0,4,1,0,0,1,0,0,0,0,1,0,0,0,0,0,Date,1.0,synth_namefirst_008,2,1,0,True
21,P,class:event-field-starttime,10am,6,20,Ul,4,2,,0,14,0,0,0,0,1,1,0.5,0.5,0.0,0,1,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,StartTime,1.0,synth_namefirst_008,2,1,0,True
22,Span,class:event-field-endtime,8pm,5,21,Div,3,3,,0,5,0,0,0,0,1,1,0.6666666666666666,0.3333333333333333,0.0,0,1,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,EndTime,1.0,synth_namefirst_008,2,1,0,True
23,Div,class:event-field-location,"grand rapids, mi",7,22,Table,16,4,,0,4,0,0,0,0,1,3,0.9375,0.0,0.125,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Location,1.0,synth_namefirst_008,2,1,0,True
24,A,class:event-field-description,bring your transcripts and test scores,7,23,Table,38,5,,0,14,0,0,0,0,1,6,1.0,0.0,0.13157894736842105,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Description,1.0,synth_namefirst_008,2,1,0,True
25,Li,class:nav-item,register,8,24,Nav,8,3,,0,3,0,0,0,0,1,1,1.0,0.0,0.0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_namefirst_008,0,0,0,True
26,Header,class:nav-item,upcoming events,6,25,Footer,15,0,,0,2,0,0,0,0,1,2,0.9333333333333333,0.0,0.06666666666666667,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_namefirst_008,0,0,0,True
27,P,class:nav-item,sponsors,3,26,Div,8,1,,0,3,0,0,0,0,1,1,1.0,0.0,0.0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_namefirst_008,0,0,0,True
28,Span,class:nav-item,showing 1-10 of 30,4,27,Nav,18,0,,0,5,0,0,0,0,1,4,0.5,0.2777777777777778,0.16666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_namefirst_008,0,0,0,True
29,P,class:nav-item,view all events,3,28,Div,15,5,,0,7,0,0,0,0,1,3,0.8666666666666667,0.0,0.13333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_namefirst_008,0,0,0,True
30,Div,class:event-field-name,coastal community college,6,29,Section,25,0,,0,8,0,0,0,0,1,3,1.0,0.0,0.08,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Name,2.0,synth_namefirst_008,1,1,1,True
31,Li,class:event-field-date,"wednesday, august 13th",7,30,Div,22,1,,0,11,0,0,0,0,1,3,0.8636363636363636,0.09090909090909091,0.09090909090909091,1,0,0,0,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,Date,2.0,synth_namefirst_008,2,1,0,True
32,Li,class:event-field-starttime,10am,7,31,Div,4,2,,0,9,0,0,0,0,1,1,0.5,0.5,0.0,0,1,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,StartTime,2.0,synth_namefirst_008,2,1,0,True
33,Td,class:event-field-endtime,5pm,4,32,Div,3,3,,0,5,0,0,0,0,1,1,0.6666666666666666,0.3333333333333333,0.0,0,1,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,EndTime,2.0,synth_namefirst_008,2,1,0,True
34,Td,class:event-field-location,central high school fieldhouse,7,33,Section,30,4,,0,6,0,0,0,0,1,4,1.0,0.0,0.1,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Location,2.0,synth_namefirst_008,2,1,0,True
35,A,class:nav-item,featured events,7,34,Header,15,1,,0,2,0,0,0,0,1,2,0.9333333333333333,0.0,0.06666666666666667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_namefirst_008,0,0,0,True
36,P,class:nav-item,facebook,5,35,Footer,8,2,,0,5,0,0,0,0,1,1,1.0,0.0,0.0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_namefirst_008,0,0,0,True
37,A,class:nav-item,footer,4,36,Div,6,0,,0,1,0,0,0,0,1,1,1.0,0.0,0.0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_namefirst_008,0,0,0,True
38,Span,class:nav-item,instagram,7,37,Footer,9,0,,0,6,0,0,0,0,1,1,1.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_namefirst_008,0,0,0,True
39,Span,class:nav-item,registration closed,8,38,Header,19,2,,0,0,0,0,0,0,1,2,0.9473684210526315,0.0,0.05263157894736842,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_namefirst_008,0,0,0,True
40,Div,class:nav-item,learn more,3,39,Div,10,5,,0,5,0,0,0,0,1,2,0.9,0.0,0.1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_namefirst_008,0,0,0,True
41,A,class:event-field-name,evergreen college,7,40,Ul,17,0,,0,6,0,0,0,0,1,2,1.0,0.0,0.058823529411764705,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Name,3.0,synth_namefirst_008,1,1,1,True
42,A,class:event-field-date,"monday, july 28th",5,41,Section,17,1,,0,11,0,0,0,0,1,3,0.8235294117647058,0.11764705882352941,0.11764705882352941,1,0,0,0,4,1,0,0,1,0,0,0,0,1,0,0,0,0,0,Date,3.0,synth_namefirst_008,2,1,0,True
43,P,class:event-field-starttime,7pm,7,42,Table,3,2,,0,14,0,0,0,0,1,1,0.6666666666666666,0.3333333333333333,0.0,0,1,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,StartTime,3.0,synth_namefirst_008,2,1,0,True
44,Li,class:event-field-endtime,7pm,7,43,Table,3,3,,0,12,0,0,0,0,1,1,0.6666666666666666,0.3333333333333333,0.0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,EndTime,3.0,synth_namefirst_008,2,1,0,True
45,Td,class:event-field-location,"buffalo, ny",5,44,Table,11,4,,0,3,0,0,0,0,1,2,0.9090909090909091,0.0,0.09090909090909091,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Location,3.0,synth_namefirst_008,2,1,0,True
46,Span,class:nav-item,showing 1-10 of 30,3,45,Footer,18,2,,0,8,0,0,0,0,1,4,0.5,0.2777777777777778,0.16666666666666666,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_namefirst_008,0,0,0,True
47,A,class:nav-item,instagram,5,46,Nav,9,1,,0,0,0,0,0,0,1,1,1.0,0.0,0.0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_namefirst_008,0,0,0,True
48,Header,class:nav-item,print page,3,47,Nav,10,5,,0,5,0,0,0,0,1,2,0.9,0.0,0.1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_namefirst_008,0,0,0,True
49,Li,class:nav-item,terms of use,3,48,Nav,12,3,,0,1,0,0,0,0,1,3,0.8333333333333334,0.0,0.16666666666666666,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_namefirst_008,0,0,0,True
50,A,class:nav-item,print page,6,49,Header,10,5,,0,6,0,0,0,0,1,2,0.9,0.0,0.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_namefirst_008,0,0,0,True
51,Td,class:event-field-name,washington university,7,50,Ul,21,0,,0,10,0,0,0,0,1,2,1.0,0.0,0.047619047619047616,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Name,4.0,synth_namefirst_008,1,1,1,True
52,P,class:event-field-date,"jun 5, 2026",4,51,Table,11,1,,0,4,0,0,0,0,1,3,0.45454545454545453,0.45454545454545453,0.18181818181818182,1,0,0,0,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,Date,4.0,synth_namefirst_008,2,1,0,True
53,Td,class:event-field-starttime,10:30am,6,52,Section,7,2,,0,7,0,0,0,0,1,1,0.2857142857142857,0.5714285714285714,0.0,0,1,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,StartTime,4.0,synth_namefirst_008,2,1,0,True
54,Span,class:event-field-endtime,5:00pm,7,53,Section,6,3,,0,15,0,0,0,0,1,1,0.3333333333333333,0.5,0.0,0,1,0,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,1,EndTime,4.0,synth_namefirst_008,2,1,0,True
55,A,class:event-field-location,"tampa, fl",6,54,Ul,9,4,,0,8,0,0,0,0,1,2,0.8888888888888888,0.0,0.1111111111111111,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Location,4.0,synth_namefirst_008,2,1,0,True
56,Td,class:event-field-description,this event is open to all high school students,5,55,Table,46,5,,0,10,0,0,0,0,1,9,1.0,0.0,0.17391304347826086,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Description,4.0,synth_namefirst_008,2,1,0,True
57,Header,class:nav-item,featured events,3,56,Nav,15,1,,0,8,0,0,0,0,1,2,0.9333333333333333,0.0,0.06666666666666667,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_namefirst_008,0,0,0,True
58,Span,class:nav-item,skip to main content,8,57,Footer,20,3,,0,8,0,0,0,0,1,4,0.85,0.0,0.15,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_namefirst_008,0,0,0,True
59,Span,class:nav-item,events,3,58,Nav,6,2,,0,7,0,0,0,0,1,1,1.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_namefirst_008,0,0,0,True
60,P,class:nav-item,event details,4,59,Footer,13,0,,0,1,0,0,0,0,1,2,0.9230769230769231,0.0,0.07692307692307693,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_namefirst_008,0,0,0,True
61,Nav,class:nav-item,for more information contact,3,60,Nav,28,4,,0,5,0,0,0,0,1,4,0.8928571428571429,0.0,0.10714285714285714,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_namefirst_008,0,0,0,True
62,Li,class:event-field-name,harborside high school,4,61,Section,22,0,,0,6,0,0,0,0,1,3,1.0,0.0,0.09090909090909091,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Name,5.0,synth_namefirst_008,1,1,1,True
63,Li,class:event-field-date,"thursday, october 16th",5,62,Table,22,1,,0,8,0,0,0,0,1,3,0.8636363636363636,0.09090909090909091,0.09090909090909091,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,Date,5.0,synth_namefirst_008,2,1,0,True
64,A,class:event-field-starttime,1pm,4,63,Section,3,2,,0,13,0,0,0,0,1,1,0.6666666666666666,0.3333333333333333,0.0,0,1,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,StartTime,5.0,synth_namefirst_008,2,1,0,True
65,Li,class:event-field-endtime,3pm,6,64,Div,3,3,,0,10,0,0,0,0,1,1,0.6666666666666666,0.3333333333333333,0.0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,EndTime,5.0,synth_namefirst_008,2,1,0,True
66,Span,class:event-field-location,"milwaukee, wi",5,65,Section,13,4,,0,4,0,0,0,0,1,2,0.9230769230769231,0.0,0.07692307692307693,0,0,0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Location,5.0,synth_namefirst_008,2,1,0,True
67,Div,class:nav-item,registration closed,4,66,Div,19,5,,0,8,0,0,0,0,1,2,0.9473684210526315,0.0,0.05263157894736842,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_namefirst_008,0,0,0,True
68,Li,class:event-field-name,mountain view college,7,67,Ul,21,0,,0,7,0,0,0,0,1,3,1.0,0.0,0.09523809523809523,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Name,6.0,synth_namefirst_008,1,1,1,True
69,Span,class:event-field-date,"sunday, july 20th",6,68,Div,17,1,,0,2,0,0,0,0,1,3,0.8235294117647058,0.11764705882352941,0.11764705882352941,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,Date,6.0,synth_namefirst_008,2,1,0,True
70,Span,class:event-field-starttime,2pm,6,69,Section,3,2,,0,3,0,0,0,0,1,1,0.6666666666666666,0.3333333333333333,0.0,0,1,0,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,1,StartTime,6.0,synth_namefirst_008,2,1,0,True
71,Td,class:event-field-endtime,5pm,7,70,Section,3,3,,0,10,0,0,0,0,1,1,0.6666666666666666,0.3333333333333333,0.0,0,1,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,EndTime,6.0,synth_namefirst_008,2,1,0,True
72,Li,class:event-field-location,midtown athletic center,7,71,Ul,23,4,,0,3,0,0,0,0,1,3,1.0,0.0,0.08695652173913043,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Location,6.0,synth_namefirst_008,2,1,0,True
73,P,class:nav-item,members,6,72,Footer,7,5,,0,8,0,0,0,0,1,1,1.0,0.0,0.0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_namefirst_008,0,0,0,True
74,Li,class:event-field-name,heritage university,4,73,Section,19,0,,0,6,0,0,0,0,1,2,1.0,0.0,0.05263157894736842,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Name,7.0,synth_namefirst_008,1,1,1,True
75,Li,class:event-field-date,"thursday, june 26th",4,74,Ul,19,1,,0,15,0,0,0,0,1,3,0.8421052631578947,0.10526315789473684,0.10526315789473684,1,0,0,0,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,Date,7.0,synth_namefirst_008,2,1,0,True
76,Td,class:event-field-starttime,8pm,6,75,Section,3,2,,0,15,0,0,0,0,1,1,0.6666666666666666,0.3333333333333333,0.0,0,1,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,StartTime,7.0,synth_namefirst_008,2,1,0,True
77,Li,class:event-field-endtime,8:00pm,5,76,Div,6,3,,0,6,0,0,0,0,1,1,0.3333333333333333,0.5,0.0,0,1,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,EndTime,7.0,synth_namefirst_008,2,1,0,True
78,Div,class:event-field-location,"columbus, oh",6,77,Section,12,4,,0,7,0,0,0,0,1,2,0.9166666666666666,0.0,0.08333333333333333,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Location,7.0,synth_namefirst_008,2,1,0,True
79,Li,class:nav-item,filter by date,6,78,Div,14,1,,0,0,0,0,0,0,1,3,0.8571428571428571,0.0,0.14285714285714285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_namefirst_008,0,0,0,True
80,Td,class:event-field-name,greenhill high school,7,79,Table,21,0,,0,10,0,0,0,0,1,3,1.0,0.0,0.09523809523809523,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Name,8.0,synth_namefirst_008,1,1,1,True
81,Div,class:event-field-date,"saturday, march 14th",4,80,Div,20,1,,0,6,0,0,0,0,1,3,0.85,0.1,0.1,1,0,0,0,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,Date,8.0,synth_namefirst_008,2,1,0,True
82,P,class:event-field-starttime,noon,4,81,Table,4,2,,0,7,0,0,0,0,1,1,1.0,0.0,0.0,0,1,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,StartTime,8.0,synth_namefirst_008,2,1,0,True
83,Span,class:event-field-endtime,2:00pm,7,82,Section,6,3,,0,7,0,0,0,0,1,1,0.3333333333333333,0.5,0.0,0,1,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,EndTime,8.0,synth_namefirst_008,2,1,0,True
84,Td,class:event-field-location,"springfield, ma",5,83,Ul,15,4,,0,11,0,0,0,0,1,2,0.9333333333333333,0.0,0.06666666666666667,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Location,8.0,synth_namefirst_008,2,1,0,True
85,A,class:nav-item,skip to main content,4,84,Footer,20,0,,0,4,0,0,0,0,1,4,0.85,0.0,0.15,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_namefirst_008,0,0,0,True
86,A,class:nav-item,view all events,6,85,Nav,15,4,,0,4,0,0,0,0,1,3,0.8666666666666667,0.0,0.13333333333333333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_namefirst_008,0,0,0,True
87,Li,class:event-field-name,evergreen college,6,86,Table,17,0,,0,2,0,0,0,0,1,2,1.0,0.0,0.058823529411764705,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Name,9.0,synth_namefirst_008,1,1,1,True
88,Div,class:event-field-date,"sunday, november 9th",4,87,Div,20,1,,0,13,0,0,0,0,1,3,0.9,0.05,0.1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,Date,9.0,synth_namefirst_008,2,1,0,True
